"X1","X2","X3","X4","X5","X6","X7"
0,1,0,0,0,1964,0
0,1,0,0,1,1964,0
0,0,0,0,0,1964,1
0,1,0,0,1,1964,0
0,1,0,0,0,1964,1
0,1,0,0,0,1964,0
0,0,0,0,0,1964,0
0,1,0,0,0,1964,0
0,1,0,0,0,1964,0
0,1,1,0,1,1964,0
0,0,0,0,0,1964,0
0,0,0,0,0,1964,1
0,1,0,0,0,1964,0
0,0,0,0,0,1964,1
0,1,1,0,0,1964,1
0,0,0,0,0,1964,0
0,1,1,0,0,1964,0
0,1,0,0,0,1964,0
0,1,0,0,1,1964,0
0,1,0,0,0,1964,0
0,0,0,0,0,1964,0
0,1,0,0,0,1964,1
0,0,0,0,1,1964,0
0,1,0,0,0,1964,0
0,1,1,0,1,1964,0
0,0,0,0,0,1964,1
0,0,0,0,0,1964,0
0,1,0,0,0,1964,1
0,1,0,0,0,1964,1
0,1,0,0,1,1964,0
0,1,1,0,0,1964,0
0,0,0,0,1,1964,0
0,1,0,0,0,1964,0
0,1,0,0,0,1964,0
0,1,0,0,1,1964,1
0,1,0,0,0,1964,1
0,1,0,0,1,1964,0
2,1,0,0,0,1964,0
0,1,0,0,0,1964,0
0,1,0,0,1,1964,0
0,1,0,0,1,1964,0
0,0,0,0,1,1964,0
0,0,0,0,0,1964,0
0,1,0,0,0,1964,1
0,0,0,0,0,1964,0
0,1,0,0,1,1964,1
0,1,0,0,0,1964,1
0,1,0,0,1,1964,0
0,1,0,0,0,1964,1
0,0,0,0,0,1964,0
0,1,0,0,0,1964,0
0,1,0,0,1,1964,0
0,1,1,0,1,1964,0
0,1,0,0,0,1964,0
0,1,0,0,0,1964,0
0,1,0,0,0,1964,0
0,1,0,0,1,1964,0
0,1,0,0,0,1964,0
0,1,1,0,0,1964,0
0,0,0,0,1,1964,0
0,1,1,0,0,1964,0
0,1,0,1,0,1964,0
0,1,0,0,1,1964,1
0,1,0,1,1,1964,0
0,0,0,0,0,1964,0
0,1,0,0,0,1964,0
0,1,0,0,1,1964,0
0,1,0,0,0,1964,0
0,1,0,0,0,1964,0
0,1,0,0,1,1964,1
0,1,0,0,1,1964,0
0,0,0,0,0,1965,0
0,1,0,0,0,1965,1
0,0,0,0,0,1965,1
0,0,0,0,0,1965,0
0,1,0,0,0,1965,0
0,0,0,0,0,1965,1
0,0,0,0,0,1965,0
0,1,0,0,1,1965,0
0,1,0,0,0,1965,0
0,1,1,0,0,1965,0
0,1,0,0,1,1965,0
0,1,1,0,1,1965,1
0,1,0,0,1,1965,0
0,1,0,0,1,1965,0
0,1,0,0,1,1965,0
0,0,0,0,0,1965,1
0,1,0,0,1,1965,0
0,1,0,0,1,1965,0
0,1,0,1,1,1965,0
0,1,0,0,0,1965,0
0,0,0,0,0,1965,1
0,1,0,0,1,1965,0
0,0,0,0,0,1965,0
0,0,0,0,1,1965,1
0,1,0,0,1,1965,0
0,0,0,0,1,1965,0
0,1,0,0,1,1965,0
0,0,0,0,0,1965,0
0,0,0,0,0,1965,0
0,1,1,0,1,1965,0
0,0,0,0,0,1965,1
0,0,0,1,0,1965,0
0,1,0,0,0,1965,0
0,1,0,1,0,1965,0
0,1,0,0,0,1965,0
0,1,0,0,1,1965,0
0,1,0,0,1,1965,1
0,0,0,0,0,1965,0
0,0,0,0,0,1965,0
0,1,0,0,0,1965,0
0,0,0,0,0,1965,0
0,1,0,0,1,1965,0
0,1,0,0,1,1965,1
3,0,0,0,1,1965,0
0,1,1,0,1,1965,0
0,1,0,0,1,1965,0
0,1,0,0,0,1965,0
0,1,1,0,1,1965,0
0,1,0,0,0,1965,0
0,1,0,0,0,1965,0
0,0,0,0,1,1965,0
0,0,0,0,0,1965,0
0,1,0,0,1,1965,0
0,0,0,0,0,1965,0
0,0,0,0,0,1965,0
0,1,0,0,1,1965,0
0,0,0,0,1,1965,0
0,0,0,0,0,1965,0
0,1,0,0,1,1965,0
0,0,0,0,1,1965,0
0,1,0,0,0,1965,0
0,0,0,0,0,1965,0
0,0,0,0,0,1965,0
0,1,0,0,0,1965,0
0,1,1,0,1,1965,0
0,1,0,0,0,1965,0
2,1,0,0,1,1965,0
0,0,0,0,1,1965,0
0,1,0,0,1,1965,0
0,0,0,0,0,1965,1
0,0,0,0,1,1965,0
0,0,0,0,0,1965,0
0,0,0,0,0,1965,0
0,1,0,0,1,1965,1
0,1,1,0,1,1965,0
0,1,1,0,0,1965,1
0,1,0,0,0,1965,0
3,0,0,0,0,1965,0
0,1,0,0,1,1965,1
0,1,0,0,1,1965,0
0,1,0,0,0,1966,0
0,1,0,0,1,1966,0
0,0,0,0,0,1966,1
0,0,0,0,1,1966,0
0,1,0,0,0,1966,0
0,0,0,0,0,1966,0
0,0,0,0,0,1966,0
0,0,0,0,0,1966,0
0,1,0,0,1,1966,0
0,1,0,0,1,1966,0
0,1,0,0,1,1966,0
0,1,0,0,1,1966,0
0,1,0,0,1,1966,0
0,1,0,0,1,1966,0
0,0,0,0,0,1966,0
0,0,0,0,1,1966,1
0,1,0,0,1,1966,0
0,1,0,0,0,1966,0
0,0,0,0,0,1966,0
0,1,0,0,0,1966,0
0,0,0,0,0,1966,1
0,1,0,1,0,1966,0
0,1,0,0,0,1966,1
0,1,0,0,1,1966,0
2,1,0,0,1,1966,0
0,1,0,0,1,1966,0
0,1,1,0,1,1966,1
0,1,0,0,0,1966,0
6,1,0,0,1,1966,0
0,1,0,0,0,1966,0
0,1,0,0,0,1966,0
0,1,0,0,0,1966,0
3,1,0,0,0,1966,0
0,1,0,1,0,1966,0
0,1,0,0,1,1966,0
0,0,0,0,1,1966,0
0,1,0,0,0,1966,0
0,0,0,0,0,1966,0
0,0,0,0,0,1966,0
0,1,0,0,0,1966,1
0,1,0,0,0,1966,0
0,1,0,0,1,1966,0
0,1,0,0,1,1966,0
0,1,1,1,0,1966,0
0,1,0,0,0,1966,0
0,0,0,0,0,1966,0
0,1,0,0,0,1966,1
0,0,0,0,0,1966,0
0,0,0,0,0,1966,0
0,0,0,0,0,1966,0
0,1,0,0,0,1966,0
0,1,0,0,1,1966,0
0,0,0,0,0,1966,0
0,1,0,0,1,1966,0
0,0,0,0,0,1966,0
0,1,1,0,0,1966,1
0,1,0,0,1,1966,0
0,0,0,0,0,1966,0
0,1,0,0,1,1966,0
0,0,0,0,0,1966,0
0,0,0,0,0,1966,0
0,0,0,0,0,1966,0
0,1,0,0,0,1966,1
0,1,0,0,0,1966,1
0,0,0,0,0,1966,0
0,1,0,0,1,1966,0
0,1,0,0,0,1966,0
0,0,0,0,1,1966,0
0,1,0,0,0,1966,0
0,1,0,0,0,1966,0
0,1,0,0,0,1966,0
0,0,0,0,1,1966,0
0,0,0,0,0,1966,0
0,0,0,0,0,1966,0
0,1,0,0,0,1966,1
0,1,0,0,0,1966,0
0,1,0,0,0,1966,0
0,1,0,0,1,1966,0
0,0,0,0,0,1966,0
0,0,0,0,0,1966,0
0,0,0,0,0,1966,1
0,1,0,0,1,1966,0
0,1,0,0,0,1966,0
0,0,0,0,0,1966,1
0,0,0,0,0,1966,0
0,1,0,0,0,1966,1
0,1,0,0,0,1966,0
0,1,0,0,0,1966,0
0,1,0,0,0,1966,0
0,0,0,0,0,1966,0
0,1,0,0,0,1966,0
0,0,0,0,0,1966,0
0,0,0,0,1,1966,0
3,1,0,0,0,1966,0
0,0,0,0,0,1966,0
0,0,0,0,0,1966,0
0,0,0,0,1,1966,1
0,1,0,0,0,1966,0
0,0,0,0,0,1966,0
0,0,0,0,1,1966,0
0,1,0,1,0,1966,0
0,0,0,0,0,1966,0
0,1,0,0,1,1966,0
0,1,0,0,1,1966,0
0,1,1,1,0,1966,0
0,1,0,0,1,1966,0
0,1,0,0,0,1966,0
0,1,0,0,1,1966,1
0,1,0,0,0,1966,0
0,1,0,0,1,1966,1
0,1,0,0,0,1966,0
2,1,0,0,0,1966,0
0,0,0,0,0,1967,0
0,1,1,0,1,1967,0
0,1,1,1,0,1967,0
0,0,0,0,0,1967,0
0,0,0,0,1,1967,0
0,1,0,0,1,1967,0
0,1,0,0,0,1967,0
0,0,0,0,1,1967,0
0,1,0,0,0,1967,1
0,0,0,0,0,1967,0
0,0,0,0,1,1967,0
0,0,0,0,1,1967,1
0,1,0,0,0,1967,0
3,1,0,0,0,1967,0
0,1,1,0,0,1967,0
0,1,0,0,1,1967,0
0,1,0,0,0,1967,0
0,1,0,0,0,1967,0
0,1,0,0,1,1967,0
0,0,0,0,0,1967,0
0,0,0,0,0,1967,0
0,0,0,0,0,1967,0
2,1,0,0,1,1967,0
0,1,0,0,1,1967,0
0,1,0,0,0,1967,0
0,0,0,0,0,1967,0
0,1,0,0,0,1967,1
0,1,0,0,1,1967,0
0,1,0,0,1,1967,0
0,0,0,0,1,1967,0
0,0,0,0,0,1967,0
0,0,0,0,0,1967,0
0,1,1,1,0,1967,0
0,1,0,0,0,1967,0
0,1,0,0,1,1967,1
0,1,0,0,0,1967,0
0,1,0,0,0,1967,0
0,0,0,0,0,1967,0
0,1,0,0,1,1967,0
0,1,0,0,1,1967,0
0,1,0,0,0,1967,0
0,1,0,0,1,1967,0
0,1,1,1,0,1967,0
0,0,0,0,0,1967,0
0,1,0,0,1,1967,1
0,1,0,0,0,1967,0
0,1,0,0,1,1967,0
0,1,0,0,0,1967,1
0,0,0,0,0,1967,0
0,1,0,0,0,1967,0
0,1,0,0,1,1967,0
0,0,0,0,1,1967,0
0,1,0,0,1,1967,0
0,1,0,0,0,1967,0
0,1,0,0,0,1967,0
0,1,0,0,0,1967,0
0,0,0,0,0,1967,0
4,0,0,0,0,1967,1
0,1,0,0,1,1967,0
0,1,0,0,0,1967,0
0,1,0,0,0,1967,0
0,1,0,0,0,1967,1
0,1,0,0,0,1967,0
0,1,0,0,0,1967,0
0,1,0,0,0,1967,0
0,0,0,0,0,1967,0
0,0,0,0,0,1967,0
0,1,0,0,1,1967,0
0,1,0,0,0,1967,0
0,1,0,0,1,1967,0
0,1,1,0,1,1967,0
0,0,0,0,0,1967,0
0,1,0,0,1,1967,0
0,1,0,0,1,1967,1
0,1,1,0,0,1967,0
4,0,0,0,0,1967,0
0,0,0,0,0,1967,0
0,1,0,0,0,1967,0
0,1,0,0,1,1967,0
0,1,0,0,1,1967,0
0,1,1,0,0,1967,1
0,1,0,0,1,1967,0
0,0,0,0,0,1967,0
0,1,0,1,0,1967,0
0,1,1,0,0,1967,0
0,1,0,0,0,1967,1
0,1,0,0,1,1967,0
0,1,0,0,0,1967,0
0,1,0,0,1,1967,0
0,0,0,0,0,1967,0
0,0,0,0,0,1967,0
0,1,0,0,0,1967,1
0,0,0,1,0,1967,1
0,1,0,0,1,1967,0
0,1,0,0,1,1967,1
0,1,0,0,0,1967,0
0,1,0,0,1,1967,0
0,0,0,0,0,1967,0
0,1,0,0,0,1967,0
0,1,0,0,0,1967,0
0,0,0,0,1,1967,1
0,0,0,0,1,1967,0
0,1,0,0,0,1967,1
0,1,0,0,0,1967,0
0,1,0,0,1,1967,0
0,0,0,0,0,1967,1
0,1,1,0,0,1967,0
0,1,0,1,0,1967,0
0,1,0,0,0,1967,0
0,0,0,0,0,1968,0
0,1,0,0,0,1968,0
0,0,0,0,0,1968,0
0,0,0,0,0,1968,0
0,1,0,0,1,1968,0
0,0,0,0,0,1968,0
0,0,0,0,0,1968,0
0,0,0,0,0,1968,0
0,1,0,0,0,1968,1
0,1,0,0,0,1968,0
0,1,1,0,0,1968,0
0,1,0,0,0,1968,0
0,0,0,0,0,1968,0
0,1,0,0,0,1968,0
0,0,0,0,0,1968,0
0,0,0,0,0,1968,0
0,0,0,0,0,1968,1
0,1,0,0,0,1968,0
0,0,0,0,0,1968,0
0,1,1,0,0,1968,0
0,1,0,0,0,1968,0
0,1,1,0,0,1968,0
0,1,1,0,0,1968,0
0,1,0,0,1,1968,0
0,0,0,0,0,1968,0
0,1,1,0,0,1968,0
0,0,0,0,1,1968,1
0,1,0,0,0,1968,1
0,1,0,1,1,1968,0
6,0,0,0,1,1968,0
0,1,0,0,0,1968,0
0,1,0,1,0,1968,0
0,1,1,0,0,1968,0
0,1,0,0,1,1968,0
0,1,0,0,0,1968,1
0,1,0,1,0,1968,0
6,0,0,0,1,1968,0
0,1,0,0,0,1968,0
0,1,0,0,0,1968,1
0,0,0,0,1,1968,1
0,1,0,0,1,1968,0
0,1,0,0,0,1968,1
0,1,0,0,0,1968,0
0,0,0,0,0,1968,0
0,1,1,0,0,1968,0
0,1,0,0,0,1968,0
6,1,0,0,0,1968,0
0,1,0,0,0,1968,0
0,1,0,0,0,1968,0
0,1,0,0,1,1968,0
0,1,0,0,0,1968,1
0,1,0,0,1,1968,0
0,0,0,0,0,1968,0
0,1,1,0,0,1968,0
0,1,0,0,0,1968,0
0,1,0,0,1,1968,0
0,0,0,0,0,1968,0
0,0,0,0,0,1968,1
0,0,0,0,0,1968,1
0,1,0,0,0,1968,0
0,0,0,0,0,1968,0
0,1,0,0,1,1968,0
0,1,0,0,0,1968,1
0,1,0,1,0,1968,0
0,0,0,0,0,1968,1
0,0,0,0,0,1968,0
0,1,0,0,1,1968,0
0,0,0,0,0,1968,0
6,1,0,0,0,1968,0
0,1,0,0,0,1968,1
0,0,0,0,0,1968,0
0,1,0,0,0,1968,0
0,1,1,0,1,1968,1
0,1,0,0,0,1968,0
0,1,1,0,1,1968,0
0,0,0,0,0,1968,0
0,1,0,1,0,1968,0
0,1,0,0,0,1968,0
0,0,0,0,0,1968,0
0,1,0,0,1,1968,1
3,1,0,0,1,1968,0
0,1,0,0,0,1968,0
0,0,0,0,0,1968,0
0,0,0,0,0,1968,0
0,1,1,0,0,1968,0
0,1,0,0,0,1968,0
0,0,0,0,0,1968,0
0,1,0,0,0,1968,0
0,1,0,0,1,1968,0
0,0,0,0,1,1968,0
0,1,0,0,1,1968,0
0,1,0,0,0,1968,0
0,0,0,0,0,1968,0
0,1,0,0,1,1968,0
0,0,0,0,0,1968,0
0,0,0,0,1,1968,1
0,0,0,0,0,1968,0
0,0,0,0,0,1968,0
0,1,0,0,1,1968,1
0,0,0,0,0,1968,0
0,1,0,0,1,1968,0
0,0,0,0,0,1968,0
0,0,0,0,1,1968,0
0,1,1,1,0,1968,0
0,0,0,0,1,1968,0
0,0,0,0,1,1968,0
0,1,0,0,0,1968,0
0,1,0,0,1,1968,0
0,1,0,0,1,1968,0
0,1,0,0,1,1969,0
0,1,0,0,1,1969,0
0,1,0,0,1,1969,0
0,1,0,0,1,1969,1
0,1,0,0,0,1969,0
0,1,1,0,0,1969,1
0,0,0,0,0,1969,0
0,1,0,0,0,1969,0
0,1,0,0,1,1969,0
0,1,0,0,1,1969,0
0,1,0,0,0,1969,0
0,0,0,0,0,1969,0
0,0,0,0,1,1969,0
0,1,0,0,1,1969,0
0,0,0,0,0,1969,0
0,1,1,1,1,1969,0
0,1,0,0,0,1969,1
0,0,0,0,0,1969,0
0,1,0,0,1,1969,1
0,1,0,0,1,1969,0
0,0,0,0,0,1969,0
0,0,0,0,1,1969,0
0,0,0,0,0,1969,0
0,0,0,0,0,1969,0
0,0,0,0,0,1969,0
0,1,0,0,1,1969,0
0,1,0,0,1,1969,0
0,1,0,0,0,1969,0
0,0,0,0,0,1969,1
0,0,0,0,1,1969,0
0,1,0,0,0,1969,1
0,1,0,0,1,1969,0
0,1,1,0,0,1969,1
0,1,1,0,0,1969,0
0,1,0,0,1,1969,0
0,1,0,0,0,1969,0
0,1,0,0,0,1969,0
0,1,1,0,1,1969,0
0,1,0,0,1,1969,1
0,0,0,0,1,1969,0
0,0,0,0,1,1969,0
0,1,0,1,0,1969,0
3,0,0,0,0,1969,0
0,1,0,0,0,1969,0
0,1,0,0,0,1969,0
0,0,0,0,0,1969,0
0,1,0,0,0,1969,0
0,0,0,0,0,1969,0
0,0,0,0,0,1969,0
0,0,0,0,0,1969,0
0,1,0,0,0,1969,1
0,1,0,1,0,1969,0
0,1,0,0,1,1969,0
0,1,0,0,0,1969,0
0,0,0,0,1,1969,0
0,1,0,0,1,1969,0
0,1,1,0,0,1969,1
0,1,1,1,0,1969,0
0,1,0,0,1,1969,0
0,0,0,0,1,1969,0
0,1,0,0,1,1969,0
0,1,1,0,0,1969,0
0,1,0,0,0,1969,1
0,1,0,0,0,1969,0
0,0,0,0,0,1969,0
0,1,1,0,0,1969,0
0,1,0,0,0,1969,0
0,1,1,0,0,1969,1
0,0,0,0,1,1969,0
0,1,1,0,1,1969,1
0,1,0,0,0,1969,0
2,1,0,0,0,1969,0
0,1,0,0,0,1969,0
0,1,0,0,1,1969,0
0,1,1,0,0,1969,1
0,1,0,0,0,1969,0
0,1,0,0,0,1969,0
0,1,0,0,0,1969,0
0,1,0,0,1,1969,0
0,1,1,0,0,1969,0
0,0,0,0,0,1969,0
0,1,0,0,1,1969,0
0,1,0,0,0,1969,0
0,1,0,0,0,1969,0
0,1,0,0,0,1969,0
0,0,0,0,0,1969,0
0,1,1,0,0,1969,1
0,0,0,0,1,1969,0
0,1,0,0,0,1969,1
0,1,0,0,0,1969,0
0,0,0,0,1,1969,0
0,1,0,0,0,1969,1
0,1,0,0,1,1969,0
0,1,0,0,0,1969,0
0,0,0,0,0,1969,0
0,1,0,0,1,1969,0
0,1,0,0,1,1969,0
0,0,0,0,1,1969,0
0,0,0,0,0,1969,0
0,1,0,0,0,1969,0
0,1,0,0,0,1969,0
0,0,0,0,1,1969,0
0,0,0,0,0,1969,0
0,1,0,0,0,1969,1
0,1,0,0,1,1969,0
0,0,0,0,0,1969,0
0,0,0,0,1,1970,0
0,1,0,0,0,1970,1
0,1,0,0,1,1970,1
0,0,0,0,1,1970,0
0,1,0,0,0,1970,1
0,1,0,0,0,1970,0
0,1,0,0,1,1970,0
0,1,0,0,0,1970,1
0,1,0,0,0,1970,0
0,1,0,0,1,1970,0
0,1,0,1,1,1970,0
0,0,0,0,0,1970,0
0,1,1,0,0,1970,0
0,1,0,0,0,1970,0
0,0,0,0,0,1970,0
0,1,1,0,0,1970,0
0,1,1,0,0,1970,0
0,0,0,0,1,1970,0
0,1,0,0,1,1970,0
0,0,0,0,1,1970,0
0,0,0,0,0,1970,0
0,1,0,0,0,1970,0
0,0,0,0,0,1970,0
0,0,0,0,0,1970,0
0,1,1,0,1,1970,0
0,0,0,0,0,1970,0
0,1,1,0,0,1970,0
0,0,0,0,1,1970,0
0,0,0,0,0,1970,0
0,1,0,0,1,1970,0
0,1,0,0,1,1970,0
0,0,0,0,0,1970,0
0,1,0,0,1,1970,0
0,1,1,0,0,1970,0
0,1,1,0,0,1970,0
0,1,0,0,1,1970,0
0,0,0,0,0,1970,0
0,0,1,0,0,1970,0
0,1,0,0,0,1970,0
0,0,0,0,1,1970,1
0,0,0,0,0,1970,1
0,1,0,0,1,1970,0
0,1,0,0,1,1970,0
0,1,0,0,0,1970,1
0,1,0,0,1,1970,0
0,1,0,0,1,1970,1
0,1,0,0,0,1970,0
0,1,0,0,0,1970,0
0,0,0,0,1,1970,0
0,0,0,0,0,1970,0
0,0,0,0,1,1970,0
0,0,0,0,1,1970,0
0,1,0,0,0,1970,0
0,0,0,0,1,1970,0
0,0,0,0,0,1970,1
0,0,0,0,1,1970,0
0,0,0,0,0,1970,0
0,0,1,0,0,1970,0
0,1,0,0,0,1970,0
0,1,0,0,0,1970,0
0,1,1,0,1,1970,0
0,0,0,0,1,1970,0
0,0,0,0,0,1970,0
0,1,0,0,0,1970,0
0,1,0,0,0,1970,0
0,0,0,0,0,1970,0
0,1,0,0,0,1970,1
0,0,0,0,0,1970,0
0,1,0,0,0,1970,1
0,1,0,0,1,1970,0
0,1,0,0,0,1970,0
0,0,0,0,1,1970,0
0,0,0,0,0,1970,0
0,1,0,0,0,1970,1
0,1,0,0,0,1970,1
0,1,0,0,1,1970,0
0,1,0,0,0,1970,1
0,0,0,0,0,1970,0
0,0,0,1,0,1970,0
0,0,0,0,1,1970,0
0,0,0,0,0,1970,0
0,1,0,0,0,1970,0
0,0,0,0,0,1970,0
0,0,0,0,0,1970,0
0,1,0,0,0,1970,0
0,1,0,0,0,1971,0
0,1,0,0,1,1971,0
0,0,0,0,0,1971,0
0,1,0,0,0,1971,0
0,0,1,0,0,1971,0
0,0,0,0,0,1971,0
0,1,0,0,1,1971,0
0,1,0,0,0,1971,1
0,1,0,0,0,1971,0
0,1,0,0,1,1971,0
0,1,0,0,0,1971,0
0,0,0,0,1,1971,0
0,0,0,0,0,1971,0
0,1,0,0,1,1971,0
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,0,0,0,1,1971,0
0,1,0,0,0,1971,0
0,0,0,0,1,1971,0
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,1,0,0,0,1971,1
0,1,0,0,1,1971,0
0,0,0,0,0,1971,0
0,1,0,0,0,1971,1
0,1,0,0,1,1971,0
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,1,0,0,1,1971,0
0,1,0,0,1,1971,0
0,1,1,1,0,1971,0
0,1,1,0,0,1971,0
0,0,0,0,1,1971,0
0,0,0,0,0,1971,0
0,1,0,0,1,1971,0
0,1,0,0,0,1971,1
0,0,0,0,0,1971,0
0,0,0,0,1,1971,0
0,0,0,0,1,1971,0
0,1,0,0,0,1971,0
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,1,0,1,1,1971,0
0,0,0,0,0,1971,0
0,1,1,0,1,1971,0
0,1,0,0,1,1971,0
0,0,0,0,0,1971,0
0,0,0,0,1,1971,0
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,1,0,0,0,1971,0
0,1,1,0,1,1971,0
0,1,0,0,1,1971,0
0,0,0,0,1,1971,1
0,0,0,0,0,1971,0
0,0,0,0,1,1971,0
0,1,0,0,0,1971,0
0,0,0,0,0,1971,0
0,1,1,0,1,1971,0
0,0,0,0,0,1971,0
0,0,0,0,1,1971,0
0,1,0,0,1,1971,0
1,1,0,0,0,1971,0
1,1,0,0,0,1971,0
0,0,0,0,0,1971,0
0,1,0,0,0,1971,1
0,1,0,0,0,1971,0
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,1,0,0,1,1971,0
0,1,0,0,0,1971,1
0,1,0,0,1,1971,0
0,0,0,0,0,1971,0
0,0,0,0,1,1971,0
3,1,1,0,1,1971,0
0,0,0,0,1,1971,0
0,0,0,0,0,1971,1
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,1,0,0,0,1971,0
0,0,1,0,0,1971,0
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,0,0,0,1,1971,0
0,0,0,0,0,1971,0
0,1,1,0,0,1971,0
0,1,0,0,0,1971,0
1,0,0,0,0,1971,0
0,1,1,0,0,1971,1
0,0,0,0,0,1971,1
0,0,0,0,0,1971,1
0,1,1,0,1,1971,1
0,0,0,0,0,1971,0
0,0,0,0,0,1971,1
0,0,0,0,0,1971,0
0,1,0,0,0,1971,0
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,1,0,0,0,1971,0
0,0,0,0,1,1971,1
0,1,1,0,1,1971,0
0,1,0,0,0,1971,0
0,0,0,0,0,1971,0
0,1,1,0,0,1971,1
0,1,0,0,0,1971,0
0,0,0,0,1,1971,0
0,0,0,0,0,1971,0
0,1,1,0,1,1971,0
0,1,1,0,1,1971,0
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,1,1,0,0,1971,0
0,1,1,0,1,1971,0
0,0,0,0,0,1971,0
0,1,0,0,1,1971,0
0,0,0,0,0,1971,0
1,1,0,0,1,1971,1
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,0,0,0,0,1971,0
0,1,1,0,1,1971,0
0,0,0,0,0,1972,0
0,0,0,0,1,1972,0
0,1,0,0,1,1972,0
0,0,0,0,0,1972,0
0,1,0,0,1,1972,0
0,0,0,0,0,1972,0
0,1,1,0,1,1972,1
0,1,0,0,0,1972,0
0,1,0,0,0,1972,0
0,0,0,0,0,1972,0
0,1,0,0,1,1972,1
0,1,1,0,0,1972,0
0,1,0,0,1,1972,1
0,0,0,0,0,1972,0
0,1,1,0,1,1972,0
0,0,0,0,0,1972,0
0,1,1,0,0,1972,1
0,0,0,0,1,1972,0
0,0,0,0,0,1972,0
0,0,0,0,0,1972,1
0,0,0,0,1,1972,0
0,1,1,0,1,1972,0
0,1,0,0,0,1972,0
0,1,0,0,0,1972,0
0,1,0,0,1,1972,1
0,1,0,0,1,1972,0
0,1,0,0,0,1972,0
0,0,0,0,1,1972,0
0,0,0,0,1,1972,0
0,0,0,0,0,1972,0
0,1,0,0,0,1972,0
0,0,0,0,1,1972,0
0,1,1,0,0,1972,0
0,0,0,0,0,1972,1
0,0,0,0,0,1972,0
0,0,0,0,0,1972,0
0,1,0,0,0,1972,0
0,1,0,0,1,1972,0
0,1,0,0,1,1972,0
0,1,1,0,0,1972,0
0,1,0,0,1,1972,0
0,1,1,0,0,1972,1
0,0,0,0,0,1972,0
0,1,0,0,1,1972,0
0,0,0,0,0,1972,0
0,0,0,0,0,1972,0
0,1,1,0,1,1972,0
0,0,0,0,1,1972,0
0,1,1,0,0,1972,0
0,0,0,0,0,1972,0
0,0,0,0,0,1972,1
0,1,1,0,0,1972,0
0,0,0,0,0,1972,1
0,0,0,0,0,1972,0
0,0,0,0,0,1972,0
0,0,0,0,1,1972,0
0,1,0,0,1,1972,1
0,1,0,0,0,1972,0
0,1,1,0,0,1972,0
0,1,0,0,1,1972,1
0,0,0,0,0,1972,1
0,1,0,0,1,1972,0
0,0,0,0,0,1972,1
0,1,0,0,0,1972,0
0,0,0,0,0,1972,0
0,0,0,0,0,1972,0
0,0,0,0,0,1972,1
0,0,0,0,0,1972,1
0,1,0,0,1,1972,0
0,0,0,0,0,1972,0
0,1,1,0,1,1972,0
0,0,0,0,1,1972,0
0,0,0,0,0,1972,0
0,0,0,0,0,1972,1
0,0,0,0,0,1972,0
0,1,0,0,1,1972,0
0,0,0,0,0,1972,1
0,1,1,0,0,1972,0
0,0,0,0,0,1972,0
5,1,0,0,0,1972,0
0,1,0,0,1,1972,1
0,1,0,0,0,1972,0
0,0,0,0,0,1972,0
0,0,0,0,0,1972,0
1,0,0,0,0,1972,0
0,1,0,0,1,1972,0
0,0,0,0,0,1972,0
0,1,0,0,0,1972,0
0,1,1,0,1,1972,0
0,1,0,0,1,1972,0
0,0,0,1,1,1972,0
0,0,0,0,0,1972,0
0,0,0,0,0,1972,0
0,1,0,0,1,1972,0
0,0,0,0,0,1972,0
0,0,0,0,0,1972,0
0,1,0,0,0,1972,0
0,0,0,0,1,1972,0
0,0,0,0,0,1972,1
0,0,0,0,0,1972,0
0,0,0,0,0,1972,0
0,0,0,0,0,1972,0
0,0,0,0,0,1972,0
0,1,0,0,1,1972,0
0,0,0,0,0,1972,0
0,1,0,0,1,1972,0
0,1,0,0,1,1972,1
0,1,1,0,1,1972,0
0,1,0,0,1,1972,0
0,0,0,1,0,1972,0
0,1,0,0,1,1972,0
0,0,0,0,0,1972,0
0,0,0,0,0,1972,1
0,1,1,0,0,1972,0
0,0,0,0,0,1972,0
0,0,0,0,0,1972,0
0,0,0,0,0,1972,0
0,0,0,0,0,1972,0
0,0,0,0,1,1972,1
0,0,0,0,0,1972,1
0,0,0,0,0,1972,0
0,1,0,0,0,1972,0
0,1,1,0,1,1972,0
0,1,0,0,1,1972,0
0,0,0,0,0,1973,0
0,1,1,0,0,1973,1
0,1,0,0,0,1973,0
0,0,0,0,0,1973,0
0,1,0,0,0,1973,0
0,0,0,0,0,1973,0
0,0,0,0,0,1973,0
